device_id,recorded_at,pressure_pa,battery_v,lat,lon,hdop,sat_count,fix_type,speed_mps,msg_type,event_type
can_013,2026-01-21T10:02:15Z,106946,3.92,13.70229,30.80717,1.8,9,3D,0.56,HEARTBEAT,
can_013,2026-01-21T10:05:39Z,107647,3.96,13.99841,31.00323,1.4,10,3D,1.37,EVENT,SERVICE_STOP
can_013,2026-01-21T10:06:45Z,102615,3.82,13.19536,31.19677,4.2,4,NO_FIX,2.7,HEARTBEAT,
can_013,2026-01-21T10:08:19Z,101967,3.79,15.80767,33.19941,1.8,9,3D,11.4,HEARTBEAT,
can_013,2026-01-21T10:08:53Z,107771,3.68,14.80271,34.49814,1.8,9,3D,1.53,HEARTBEAT,
can_013,2026-01-21T10:12:13Z,101325,3.83,13.6918,30.79711,1.2,13,3D,0.16,EVENT,DEPLETED
can_013,2026-01-21T10:12:50Z,103328,3.58,15.39114,32.79311,6.5,3,2D,0.12,HEARTBEAT,
can_013,2026-01-21T10:13:51Z,107252,4.01,15.61533,32.53068,1.8,9,3D,11.72,HEARTBEAT,
can_013,2026-01-21T10:15:19Z,106549,3.62,12.49955,30.50423,6.5,6,NO_FIX,1.39,HEARTBEAT,
can_013,2026-01-21T10:19:36Z,107973,3.96,13.19385,31.19754,0.8,13,3D,0.74,EVENT,SERVICE_STOP
can_013,2026-01-21T10:20:50Z,101325,3.75,12.89469,33.89962,0.9,14,3D,1.23,EVENT,DEPLETED
can_013,2026-01-21T10:26:36Z,101325,3.64,13.18344,30.20125,1.1,11,3D,1.2,EVENT,DEPLETED
can_013,2026-01-21T10:29:03Z,106489,4.2,15.40399,32.80299,5.6,7,NO_FIX,6.92,HEARTBEAT,
can_013,2026-01-21T10:30:25Z,103046,3.58,15.61081,32.52728,3.7,6,NO_FIX,9.01,HEARTBEAT,
can_013,2026-01-21T10:31:10Z,106704,4.04,12.8581,32.98881,5.7,7,2D,10.8,HEARTBEAT,
can_013,2026-01-21T10:37:28Z,102380,3.99,14.50659,33.10063,1.2,10,3D,1.34,EVENT,SERVICE_STOP
can_013,2026-01-21T10:39:08Z,101325,3.76,15.80613,33.20721,1.4,13,3D,1.35,EVENT,DEPLETED
can_013,2026-01-21T10:40:30Z,101325,4.13,12.89277,33.90576,1.4,11,3D,0.92,EVENT,DEPLETED
can_013,2026-01-21T10:41:20Z,101325,3.89,15.10199,33.59909,1.1,10,3D,0.48,EVENT,DEPLETED
can_013,2026-01-21T10:41:25Z,110874,3.77,15.40777,32.80203,0.9,13,3D,0.89,EVENT,REFILL
can_013,2026-01-21T10:43:19Z,101325,3.87,12.90339,33.90613,1.1,11,3D,0.52,EVENT,DEPLETED
can_013,2026-01-21T10:46:04Z,110681,3.95,15.19201,31.80746,0.8,14,3D,0.5,EVENT,REFILL
can_013,2026-01-21T10:46:49Z,110381,3.69,12.49637,30.50884,1.2,14,3D,1.1,EVENT,REFILL
can_013,2026-01-21T10:48:27Z,105876,4.1,14.50255,33.09857,5.5,7,2D,2.74,HEARTBEAT,
can_013,2026-01-21T10:50:36Z,110614,3.8,15.49838,32.56672,1.4,9,3D,1.44,EVENT,REFILL
can_013,2026-01-21T10:51:25Z,102995,3.78,15.20874,31.80404,1.8,9,3D,9.16,HEARTBEAT,
can_013,2026-01-21T10:52:38Z,101325,3.68,13.16858,30.20871,1.0,9,3D,0.51,EVENT,DEPLETED
can_013,2026-01-21T10:53:05Z,104667,3.93,13.16628,30.21668,0.9,12,3D,0.53,EVENT,SERVICE_STOP
can_013,2026-01-21T10:57:02Z,101325,3.78,13.99824,30.99313,1.4,13,3D,0.99,EVENT,DEPLETED
can_013,2026-01-21T10:57:08Z,106033,3.52,12.49141,30.50712,2.8,7,2D,2.18,HEARTBEAT,
can_013,2026-01-21T10:58:03Z,109170,3.99,12.90392,33.89583,1.1,11,3D,0.82,EVENT,REFILL
can_013,2026-01-21T10:58:26Z,102394,3.82,12.49721,30.49624,2.2,3,NO_FIX,10.0,HEARTBEAT,
can_013,2026-01-21T10:58:43Z,107668,3.87,15.50781,32.56543,1.5,11,3D,1.4,EVENT,SERVICE_STOP
can_013,2026-01-21T10:58:47Z,107080,4.02,13.16934,30.2023,4.3,3,NO_FIX,6.79,HEARTBEAT,
can_013,2026-01-21T10:58:54Z,104682,3.79,15.10194,33.60579,1.8,9,3D,6.86,HEARTBEAT,
can_013,2026-01-21T11:04:34Z,103735,4.14,15.79364,33.19915,1.8,9,3D,8.98,HEARTBEAT,
can_013,2026-01-21T11:06:14Z,101509,4.2,14.79314,34.50463,4.5,3,2D,7.95,HEARTBEAT,
can_013,2026-01-21T11:07:35Z,101913,4.08,13.49857,34.00519,0.8,11,3D,0.28,EVENT,SERVICE_STOP
can_013,2026-01-21T11:08:10Z,101325,3.84,14.72001,34.78649,1.0,14,3D,1.02,EVENT,DEPLETED
can_013,2026-01-21T11:08:45Z,105176,3.56,15.79909,33.19962,5.6,6,NO_FIX,11.21,HEARTBEAT,
can_013,2026-01-21T11:09:36Z,105449,3.75,12.86535,32.97944,1.3,10,3D,0.95,EVENT,SERVICE_STOP
can_013,2026-01-21T11:12:14Z,102323,3.57,14.48889,32.75098,2.6,5,2D,2.68,HEARTBEAT,
can_013,2026-01-21T11:13:17Z,104597,3.73,12.89591,33.90446,1.3,13,3D,1.15,EVENT,SERVICE_STOP
can_013,2026-01-21T11:13:38Z,104286,4.09,15.50614,32.55667,1.2,10,3D,0.4,EVENT,SERVICE_STOP
can_013,2026-01-21T11:16:38Z,101325,3.89,13.99177,31.00189,0.8,14,3D,0.25,EVENT,DEPLETED
can_013,2026-01-21T11:19:46Z,105175,3.79,15.80637,33.19625,3.5,3,2D,1.71,HEARTBEAT,
can_013,2026-01-21T11:20:40Z,101325,3.68,12.50543,30.49687,1.3,10,3D,0.61,EVENT,DEPLETED
can_013,2026-01-21T11:21:39Z,103928,3.9,12.8609,32.99027,5.8,4,2D,8.89,HEARTBEAT,
can_013,2026-01-21T11:22:56Z,101325,3.61,12.90328,33.90874,1.1,14,3D,0.63,EVENT,DEPLETED
can_013,2026-01-21T11:23:46Z,105832,4.11,12.30867,35.10419,6.6,6,NO_FIX,0.74,HEARTBEAT,
can_013,2026-01-21T11:29:44Z,106690,4.06,12.87054,32.09343,1.8,9,3D,8.02,HEARTBEAT,
can_013,2026-01-21T11:30:27Z,109229,3.71,15.09152,33.6066,1.1,10,3D,1.49,EVENT,REFILL
can_013,2026-01-21T11:30:50Z,103638,3.86,14.4987,33.09894,5.7,7,2D,11.74,HEARTBEAT,
can_013,2026-01-21T11:33:55Z,101325,4.15,14.99338,34.99479,1.2,13,3D,0.11,EVENT,DEPLETED
can_013,2026-01-21T11:36:19Z,102109,4.13,12.85967,32.98858,1.8,9,3D,5.96,HEARTBEAT,
can_013,2026-01-21T11:37:34Z,105188,3.71,12.90093,33.89724,2.6,4,NO_FIX,1.04,HEARTBEAT,
can_013,2026-01-21T11:40:22Z,102443,4.01,12.50375,30.50816,3.4,3,NO_FIX,11.23,HEARTBEAT,
can_013,2026-01-21T11:41:19Z,101325,3.52,13.89905,35.5073,1.4,13,3D,1.45,EVENT,DEPLETED
can_013,2026-01-21T11:42:53Z,104503,4.1,15.61455,32.53252,2.9,4,2D,2.38,HEARTBEAT,
can_013,2026-01-21T11:45:13Z,104791,4.07,15.40491,32.80571,1.5,9,3D,0.35,EVENT,SERVICE_STOP
can_013,2026-01-21T11:45:54Z,102410,3.84,15.61741,32.52689,6.4,6,NO_FIX,0.2,HEARTBEAT,
can_013,2026-01-21T11:47:17Z,101325,3.65,15.80287,33.19961,1.0,14,3D,0.58,EVENT,DEPLETED
can_013,2026-01-21T11:48:24Z,102275,3.68,14.4018,33.5196,1.0,13,3D,1.42,EVENT,SERVICE_STOP
can_013,2026-01-21T11:53:29Z,109588,3.58,15.09551,33.60402,1.5,10,3D,1.21,EVENT,REFILL
can_013,2026-01-21T11:54:38Z,102882,3.88,14.19498,32.10499,5.8,3,2D,6.22,HEARTBEAT,
can_013,2026-01-21T11:55:32Z,111950,3.55,15.00559,34.99331,1.1,14,3D,0.55,EVENT,REFILL
can_013,2026-01-21T11:56:17Z,101699,3.92,15.19247,31.80736,1.8,9,3D,5.03,HEARTBEAT,
can_013,2026-01-21T11:59:33Z,106151,3.85,14.80215,34.50629,0.9,13,3D,1.39,EVENT,SERVICE_STOP
can_013,2026-01-21T12:01:54Z,110119,3.73,15.61819,32.53806,1.2,13,3D,0.6,EVENT,REFILL
can_013,2026-01-21T12:02:12Z,104715,3.93,12.90679,33.90088,5.1,7,2D,2.63,HEARTBEAT,
can_013,2026-01-21T12:02:38Z,106054,4.12,15.09256,33.60237,1.8,9,3D,11.16,HEARTBEAT,
can_013,2026-01-21T12:04:40Z,102622,3.59,15.79605,33.20879,1.8,9,3D,5.43,HEARTBEAT,
can_013,2026-01-21T12:05:49Z,106187,3.6,14.40168,33.52784,3.7,3,NO_FIX,7.3,HEARTBEAT,
can_013,2026-01-21T12:09:11Z,105015,3.97,12.49924,30.49889,4.0,7,2D,8.85,HEARTBEAT,
can_013,2026-01-21T12:14:41Z,106015,3.55,14.40903,33.52423,7.2,6,NO_FIX,3.95,HEARTBEAT,
can_013,2026-01-21T12:15:24Z,107884,4.01,14.80505,34.49969,3.9,7,2D,6.21,HEARTBEAT,
can_013,2026-01-21T12:17:26Z,101715,3.84,14.19758,32.0912,1.1,12,3D,0.69,EVENT,SERVICE_STOP
can_013,2026-01-21T12:20:53Z,101797,4.17,14.79902,34.50416,6.3,4,NO_FIX,5.22,HEARTBEAT,
can_013,2026-01-21T12:22:43Z,105157,3.75,12.49917,30.50707,5.4,5,NO_FIX,4.69,HEARTBEAT,
can_013,2026-01-21T12:25:23Z,101325,3.63,13.4955,33.99572,0.9,14,3D,0.58,EVENT,DEPLETED
can_013,2026-01-21T12:25:58Z,107496,3.92,15.10147,33.59276,4.5,7,NO_FIX,4.98,HEARTBEAT,
can_013,2026-01-21T12:29:34Z,105951,3.67,13.90866,35.49525,3.5,4,NO_FIX,3.63,HEARTBEAT,
can_013,2026-01-21T12:30:43Z,105665,3.89,12.49329,30.49311,1.8,9,3D,7.14,HEARTBEAT,
can_013,2026-01-21T12:33:45Z,106162,4.14,14.99536,34.99678,3.2,5,NO_FIX,5.58,HEARTBEAT,
can_013,2026-01-21T12:33:46Z,111875,4.15,14.20195,32.10201,1.0,13,3D,1.18,EVENT,REFILL
can_013,2026-01-21T12:35:18Z,107680,3.77,15.00013,35.00335,6.1,4,NO_FIX,5.89,HEARTBEAT,
can_013,2026-01-21T12:35:23Z,106056,3.56,13.89864,35.50566,6.9,5,NO_FIX,9.39,HEARTBEAT,
can_013,2026-01-21T12:35:31Z,102223,3.81,14.80395,34.49431,6.4,7,2D,7.0,HEARTBEAT,
can_013,2026-01-21T12:43:49Z,109851,3.7,12.86431,32.97979,1.4,10,3D,1.16,EVENT,REFILL
can_013,2026-01-21T12:48:06Z,101836,4.16,13.70867,30.80096,2.4,3,2D,1.64,HEARTBEAT,
can_013,2026-01-21T12:53:03Z,101325,3.57,13.70697,30.80152,0.9,11,3D,0.53,EVENT,DEPLETED
can_013,2026-01-21T12:53:50Z,101325,3.84,14.40542,33.51568,0.9,9,3D,0.02,EVENT,DEPLETED
can_013,2026-01-21T12:55:15Z,105752,3.82,14.80316,34.49837,1.8,9,3D,5.44,HEARTBEAT,
can_013,2026-01-21T12:58:16Z,110956,3.6,13.89962,35.49457,0.8,13,3D,1.05,EVENT,REFILL
can_013,2026-01-21T13:00:38Z,101325,3.89,12.89708,33.89424,1.2,11,3D,1.0,EVENT,DEPLETED
can_013,2026-01-21T13:02:20Z,107326,4.0,15.40074,32.79899,6.9,6,2D,9.54,HEARTBEAT,
can_013,2026-01-21T13:05:04Z,110631,4.08,15.8023,33.20101,0.9,14,3D,0.9,EVENT,REFILL
can_013,2026-01-21T13:05:08Z,102482,3.63,14.49312,33.09663,1.4,12,3D,0.81,EVENT,SERVICE_STOP
can_013,2026-01-21T13:05:19Z,101325,3.6,15.19457,31.8089,1.3,10,3D,1.23,EVENT,DEPLETED
can_013,2026-01-21T13:06:23Z,105619,3.51,14.99876,35.00888,5.0,7,NO_FIX,8.33,HEARTBEAT,
can_013,2026-01-21T13:08:55Z,110053,3.71,13.89431,35.50376,1.0,11,3D,0.57,EVENT,REFILL
can_013,2026-01-21T13:09:57Z,109557,4.02,14.79166,34.49725,1.1,13,3D,1.35,EVENT,REFILL
can_013,2026-01-21T13:10:04Z,103081,4.05,14.39305,33.52581,5.3,6,NO_FIX,1.88,HEARTBEAT,
can_013,2026-01-21T13:11:36Z,103294,3.96,14.50602,33.09744,2.2,6,2D,9.46,HEARTBEAT,
can_013,2026-01-21T13:12:54Z,101325,4.08,14.79838,34.50739,1.3,14,3D,0.71,EVENT,DEPLETED
can_013,2026-01-21T13:16:53Z,104707,3.81,15.10467,33.60143,1.8,9,3D,11.99,HEARTBEAT,
can_013,2026-01-21T13:17:06Z,107138,3.64,15.20243,31.80611,0.9,11,3D,0.34,EVENT,SERVICE_STOP
can_013,2026-01-21T13:17:39Z,101325,4.05,15.20865,31.80535,0.9,14,3D,0.58,EVENT,DEPLETED
can_013,2026-01-21T13:18:41Z,105047,3.84,13.49572,33.99165,6.9,5,NO_FIX,11.91,HEARTBEAT,
can_013,2026-01-21T13:22:37Z,107781,3.51,13.17074,30.21472,1.0,10,3D,0.39,EVENT,SERVICE_STOP
can_013,2026-01-21T13:23:41Z,111888,4.02,13.70066,30.79111,0.8,12,3D,0.26,EVENT,REFILL
can_013,2026-01-21T13:25:45Z,104530,4.1,14.14253,35.49801,1.5,11,3D,1.1,EVENT,SERVICE_STOP
can_013,2026-01-21T13:25:51Z,104585,4.06,12.9823,35.4306,5.6,3,2D,11.39,HEARTBEAT,
can_013,2026-01-21T13:30:58Z,110924,3.51,13.16946,30.21532,0.9,9,3D,1.46,EVENT,REFILL
can_013,2026-01-21T13:35:02Z,106935,3.86,14.00408,31.0026,7.7,7,2D,5.88,HEARTBEAT,
can_013,2026-01-21T13:35:18Z,110477,3.82,14.39743,33.52154,1.0,9,3D,0.51,EVENT,REFILL
can_013,2026-01-21T13:41:13Z,107265,3.58,14.40894,33.52782,2.4,3,2D,9.28,HEARTBEAT,
can_013,2026-01-21T13:42:24Z,101325,4.02,14.79415,34.49836,1.0,10,3D,1.1,EVENT,DEPLETED
can_013,2026-01-21T13:45:00Z,110346,3.96,15.20279,31.79932,1.1,9,3D,0.87,EVENT,REFILL
can_013,2026-01-21T13:47:14Z,104135,3.71,12.86332,32.99083,1.8,9,3D,7.98,HEARTBEAT,
can_013,2026-01-21T13:47:35Z,105750,3.75,14.40314,33.51768,5.1,3,2D,3.46,HEARTBEAT,
can_013,2026-01-21T13:48:51Z,103527,3.7,13.70638,30.79455,1.1,13,3D,1.36,EVENT,SERVICE_STOP
can_013,2026-01-21T13:49:18Z,101894,4.07,15.32623,31.97836,1.8,9,3D,2.97,HEARTBEAT,
can_013,2026-01-21T13:54:25Z,101325,4.05,15.50548,32.55359,1.5,14,3D,0.94,EVENT,DEPLETED
can_013,2026-01-21T13:56:51Z,102330,3.98,14.39289,33.52686,2.5,6,2D,8.72,HEARTBEAT,
can_013,2026-01-21T13:58:22Z,101325,3.9,15.61827,32.52762,1.3,14,3D,0.51,EVENT,DEPLETED
can_013,2026-01-21T13:59:13Z,110207,3.5,15.09604,33.6016,1.2,9,3D,0.11,EVENT,REFILL
can_013,2026-01-21T13:59:18Z,104815,4.16,14.79838,34.49943,2.9,7,NO_FIX,4.96,HEARTBEAT,
can_013,2026-01-21T14:02:35Z,101325,3.84,13.69726,30.80116,1.1,10,3D,0.21,EVENT,DEPLETED
can_013,2026-01-21T14:03:54Z,102337,3.71,15.19349,31.80583,6.4,6,NO_FIX,3.01,HEARTBEAT,
can_013,2026-01-21T14:06:31Z,104044,4.05,13.18292,30.21634,5.5,3,NO_FIX,0.52,HEARTBEAT,
can_013,2026-01-21T14:06:37Z,101721,4.19,15.50426,32.56131,1.3,9,3D,0.56,EVENT,SERVICE_STOP
can_013,2026-01-21T14:08:05Z,105091,3.71,14.79327,34.49534,1.8,9,3D,7.43,HEARTBEAT,
can_013,2026-01-21T14:12:35Z,106969,4.14,14.80261,34.49969,1.8,9,3D,7.39,HEARTBEAT,
can_013,2026-01-21T14:14:21Z,111747,3.86,15.62117,32.5293,1.4,13,3D,1.45,EVENT,REFILL
can_013,2026-01-21T14:15:25Z,102068,3.54,12.49121,30.50533,1.8,9,3D,0.65,HEARTBEAT,
can_013,2026-01-21T14:16:30Z,103323,3.54,13.69555,30.80688,6.5,5,2D,8.59,HEARTBEAT,
can_013,2026-01-21T14:16:36Z,101325,3.99,13.17923,30.21355,0.8,13,3D,1.36,EVENT,DEPLETED
can_013,2026-01-21T14:18:35Z,105117,3.57,14.40143,33.51861,0.8,12,3D,1.4,EVENT,SERVICE_STOP
can_013,2026-01-21T14:19:26Z,111662,3.74,13.17156,30.2092,1.4,13,3D,0.74,EVENT,REFILL
can_013,2026-01-21T14:20:15Z,103760,3.62,15.50041,32.55765,1.8,9,3D,3.45,HEARTBEAT,
can_013,2026-01-21T14:27:20Z,101325,4.1,12.86529,32.98009,1.1,13,3D,1.49,EVENT,DEPLETED
can_013,2026-01-21T14:30:47Z,101325,3.74,12.86862,32.97589,1.3,12,3D,0.19,EVENT,DEPLETED
can_013,2026-01-21T14:31:29Z,106647,3.9,12.49995,30.50255,1.0,14,3D,0.16,EVENT,SERVICE_STOP
can_013,2026-01-21T14:31:44Z,110426,4.19,13.19542,31.20441,0.9,12,3D,0.52,EVENT,REFILL
can_013,2026-01-21T14:32:23Z,109292,4.16,15.00051,34.99157,1.2,14,3D,0.15,EVENT,REFILL
can_013,2026-01-21T14:34:17Z,103991,3.59,13.49721,34.0003,1.8,9,3D,3.79,HEARTBEAT,
can_013,2026-01-21T14:34:51Z,101325,3.79,15.4979,32.55741,0.9,13,3D,0.12,EVENT,DEPLETED
can_013,2026-01-21T14:35:30Z,107286,3.6,14.49206,33.1025,2.8,6,2D,9.01,HEARTBEAT,
can_013,2026-01-21T14:40:30Z,104359,4.11,12.90757,33.89783,1.0,12,3D,0.45,EVENT,SERVICE_STOP
can_013,2026-01-21T14:41:40Z,101325,3.8,13.90001,35.49864,1.0,9,3D,0.15,EVENT,DEPLETED
can_013,2026-01-21T14:41:54Z,109355,4.12,14.79596,34.49907,1.0,10,3D,0.96,EVENT,REFILL
can_013,2026-01-21T14:42:07Z,107262,4.17,14.50555,33.09255,2.7,6,NO_FIX,1.39,HEARTBEAT,
can_013,2026-01-21T14:46:55Z,105777,3.52,15.19295,31.79802,3.7,3,NO_FIX,8.39,HEARTBEAT,
can_013,2026-01-21T14:47:48Z,109467,3.84,12.50528,30.49305,1.3,10,3D,0.1,EVENT,REFILL
can_013,2026-01-21T14:50:15Z,107396,3.96,13.17638,30.21412,1.8,9,3D,7.08,HEARTBEAT,
can_013,2026-01-21T14:50:30Z,103773,3.92,15.49394,32.55892,2.6,4,2D,10.33,HEARTBEAT,
can_013,2026-01-21T14:51:52Z,106902,3.73,13.89513,35.49746,1.0,9,3D,0.65,EVENT,SERVICE_STOP
can_013,2026-01-21T14:52:13Z,105856,4.06,15.40537,32.80847,3.1,7,NO_FIX,8.98,HEARTBEAT,
can_013,2026-01-21T14:52:22Z,107679,3.57,13.7072,30.80439,1.8,9,3D,5.32,HEARTBEAT,
can_013,2026-01-21T14:53:28Z,107392,4.2,15.39246,32.79265,1.0,13,3D,0.64,EVENT,SERVICE_STOP
can_013,2026-01-21T14:53:40Z,105673,3.53,15.10268,33.59202,6.9,4,2D,5.45,HEARTBEAT,
can_013,2026-01-21T14:57:55Z,101325,3.96,15.61794,32.53251,0.9,12,3D,1.3,EVENT,DEPLETED
can_013,2026-01-21T14:59:41Z,105931,3.87,15.62055,32.52756,4.5,6,NO_FIX,10.42,HEARTBEAT,
can_013,2026-01-21T15:00:09Z,104803,3.67,13.49508,33.99583,6.4,4,NO_FIX,7.71,HEARTBEAT,
can_013,2026-01-21T15:02:08Z,102428,3.87,13.99494,31.00857,6.2,5,NO_FIX,7.56,HEARTBEAT,
can_013,2026-01-21T15:09:35Z,106063,3.59,14.50849,33.10542,5.8,4,2D,11.39,HEARTBEAT,
can_013,2026-01-21T15:15:01Z,101325,3.65,13.90583,35.50764,1.2,9,3D,0.58,EVENT,DEPLETED
can_013,2026-01-21T15:15:20Z,103078,4.1,13.69773,30.80196,4.4,6,2D,4.59,HEARTBEAT,
can_013,2026-01-21T15:16:11Z,103602,3.67,12.78711,35.33953,1.8,9,3D,1.5,HEARTBEAT,
can_013,2026-01-21T15:17:23Z,102592,3.75,13.17099,30.20104,2.5,4,NO_FIX,9.24,HEARTBEAT,
can_013,2026-01-21T15:18:34Z,107719,3.63,15.62175,32.53419,4.8,6,NO_FIX,10.56,HEARTBEAT,
can_013,2026-01-21T15:21:22Z,107034,3.6,14.79101,34.49847,7.7,6,2D,3.43,HEARTBEAT,
can_013,2026-01-21T15:22:34Z,105392,3.82,13.89525,35.5018,6.5,7,2D,11.17,HEARTBEAT,
can_013,2026-01-21T15:31:39Z,104338,3.63,15.6163,32.52682,6.1,3,NO_FIX,6.33,HEARTBEAT,
can_013,2026-01-21T15:32:06Z,109275,3.98,15.80012,33.20785,0.9,14,3D,1.47,EVENT,REFILL
can_013,2026-01-21T15:33:07Z,107353,4.03,13.50006,33.99383,5.1,5,2D,1.53,HEARTBEAT,
can_013,2026-01-21T15:33:13Z,103487,4.17,14.20897,32.09293,3.0,6,2D,3.5,HEARTBEAT,
can_013,2026-01-21T15:33:22Z,104527,4.04,15.00249,35.00486,1.8,9,3D,10.68,HEARTBEAT,
can_013,2026-01-21T15:35:54Z,101325,4.18,15.8037,33.20273,1.1,12,3D,0.56,EVENT,DEPLETED
can_013,2026-01-21T15:35:58Z,103658,3.51,13.18243,30.20586,7.1,7,NO_FIX,0.98,HEARTBEAT,
can_013,2026-01-21T15:36:15Z,109134,3.72,15.79574,33.19795,1.2,13,3D,0.14,EVENT,REFILL
can_013,2026-01-21T15:38:06Z,103940,3.53,15.10055,33.59239,5.5,3,2D,7.1,HEARTBEAT,
can_013,2026-01-21T15:39:06Z,106699,3.51,15.19521,31.7928,1.2,9,3D,0.41,EVENT,SERVICE_STOP
can_013,2026-01-21T15:40:32Z,103023,3.81,15.09796,33.60813,6.3,4,NO_FIX,4.47,HEARTBEAT,
can_013,2026-01-21T15:40:41Z,105405,4.07,14.79445,34.50696,6.8,3,2D,10.49,HEARTBEAT,
can_013,2026-01-21T15:40:46Z,109946,3.7,13.99869,31.07954,1.2,10,3D,0.13,EVENT,REFILL
can_013,2026-01-21T15:41:42Z,103857,3.8,15.19981,32.98673,1.1,12,3D,1.02,EVENT,SERVICE_STOP
can_013,2026-01-21T15:42:03Z,111706,4.12,15.40753,32.79704,1.4,14,3D,0.56,EVENT,REFILL
can_013,2026-01-21T15:44:45Z,106814,3.58,13.4945,34.00318,1.8,9,3D,9.79,HEARTBEAT,
can_013,2026-01-21T15:45:42Z,101509,3.6,13.90576,35.4919,7.0,6,NO_FIX,0.82,HEARTBEAT,
can_013,2026-01-21T15:48:39Z,110227,4.04,15.00055,34.99514,1.1,13,3D,0.87,EVENT,REFILL
can_013,2026-01-21T15:48:48Z,106557,4.09,14.00413,31.0043,5.5,4,2D,8.64,HEARTBEAT,
can_013,2026-01-21T15:49:24Z,107131,3.84,13.69601,30.80239,5.9,3,2D,11.93,HEARTBEAT,
can_013,2026-01-21T15:49:40Z,106514,3.64,14.00021,31.00099,4.8,3,2D,10.46,HEARTBEAT,
can_013,2026-01-21T15:50:12Z,101325,3.77,12.89983,33.90495,1.2,10,3D,1.32,EVENT,DEPLETED
can_013,2026-01-21T15:51:31Z,110355,4.06,14.20401,32.09477,1.1,11,3D,1.19,EVENT,REFILL
can_013,2026-01-21T15:53:21Z,103965,3.65,15.50935,32.56569,4.5,5,NO_FIX,5.45,HEARTBEAT,
can_013,2026-01-21T15:53:54Z,103062,3.7,14.79156,34.50884,1.8,9,3D,6.13,HEARTBEAT,
can_013,2026-01-21T15:54:34Z,107875,3.67,12.90126,33.90579,1.8,9,3D,8.92,HEARTBEAT,
can_013,2026-01-21T15:54:36Z,101325,3.85,15.69673,31.05463,1.1,13,3D,0.78,EVENT,DEPLETED
can_013,2026-01-21T15:57:52Z,102419,4.19,14.20251,32.09156,3.9,4,NO_FIX,9.61,HEARTBEAT,
can_013,2026-01-21T15:58:16Z,101542,4.07,13.18091,30.20864,4.4,3,2D,9.91,HEARTBEAT,
can_013,2026-01-21T15:58:45Z,103077,4.02,12.89367,33.89302,6.6,5,NO_FIX,3.98,HEARTBEAT,
can_013,2026-01-21T16:01:38Z,101325,3.62,15.50401,32.56031,1.3,9,3D,0.42,EVENT,DEPLETED
can_013,2026-01-21T16:02:27Z,101325,3.77,13.17492,30.2184,1.0,13,3D,0.71,EVENT,DEPLETED
can_013,2026-01-21T16:03:46Z,102542,3.67,14.80543,34.49893,2.4,6,2D,11.71,HEARTBEAT,
can_013,2026-01-21T16:04:40Z,104022,3.63,15.79881,33.19329,4.5,5,2D,8.13,HEARTBEAT,
can_013,2026-01-21T16:04:51Z,101518,4.17,14.99131,34.99341,1.0,12,3D,1.42,EVENT,SERVICE_STOP
can_013,2026-01-21T16:05:32Z,101325,3.84,12.90215,33.90716,1.5,9,3D,1.12,EVENT,DEPLETED
can_013,2026-01-21T16:07:23Z,102635,3.73,14.50722,33.09234,1.8,9,3D,11.0,HEARTBEAT,
can_013,2026-01-21T16:07:30Z,101325,3.89,15.50338,32.56718,1.0,11,3D,0.81,EVENT,DEPLETED
can_013,2026-01-21T16:07:49Z,105226,3.91,15.50647,32.55785,1.8,9,3D,3.47,HEARTBEAT,
can_013,2026-01-21T16:08:35Z,104494,3.72,13.5029,34.00748,0.8,12,3D,0.24,EVENT,SERVICE_STOP
can_013,2026-01-21T16:11:57Z,101501,4.14,14.39674,33.52361,5.7,7,NO_FIX,8.51,HEARTBEAT,
can_013,2026-01-21T16:14:13Z,105714,3.86,15.3981,32.79727,3.5,7,NO_FIX,4.96,HEARTBEAT,
can_013,2026-01-21T16:15:05Z,105763,3.81,13.89813,35.4953,7.5,7,2D,0.08,HEARTBEAT,
can_013,2026-01-21T16:15:38Z,106209,3.79,14.00561,30.99202,1.8,9,3D,11.17,HEARTBEAT,
can_013,2026-01-21T16:19:08Z,102493,3.68,14.4932,33.09559,3.9,3,NO_FIX,2.71,HEARTBEAT,
can_013,2026-01-21T16:20:18Z,104210,4.15,13.2074,31.19476,1.8,9,3D,10.56,HEARTBEAT,
can_013,2026-01-21T16:22:03Z,107260,4.08,12.90723,33.9019,1.8,9,3D,8.68,HEARTBEAT,
can_013,2026-01-21T16:23:14Z,102718,3.73,13.99136,30.99316,6.1,6,NO_FIX,10.35,HEARTBEAT,
can_013,2026-01-21T16:27:15Z,105391,3.97,12.86685,32.99254,7.4,7,2D,1.37,HEARTBEAT,
can_013,2026-01-21T16:27:54Z,102389,3.51,12.49621,30.50444,3.3,4,2D,4.61,HEARTBEAT,
can_013,2026-01-21T16:32:11Z,104940,4.17,12.90036,33.89716,5.1,4,NO_FIX,4.32,HEARTBEAT,
can_013,2026-01-21T16:37:16Z,105778,4.15,13.70922,33.56127,6.1,6,2D,6.62,HEARTBEAT,
can_013,2026-01-21T16:37:33Z,105511,3.7,13.70172,30.80365,3.3,5,NO_FIX,1.22,HEARTBEAT,
can_013,2026-01-21T16:38:23Z,105026,3.86,14.80323,34.4957,1.2,10,3D,0.54,EVENT,SERVICE_STOP
can_013,2026-01-21T16:39:26Z,107868,4.19,15.50247,32.55468,7.7,4,NO_FIX,3.77,HEARTBEAT,
